row_id,raceId,driverId,constructorId,circuitId,year,round,race_name,circuit_name,constructor_name,date,stop_number,pit_lap,stop_duration_ms,pit_lap_time_ms,grid,current_position,positionOrder,driver_points_before,constructor_points_before,lap_time_delta,recent_pace_delta,laps_since_last_pit,race_total_laps,laps_remaining,race_progress,approx_gap_ahead,approx_gap_behind,pressure_index,position_change_from_grid,safety_car_likely,strategy
1072,933,813,208,70,2015,8,Austrian Grand Prix,Red Bull Ring,Lotus F1,2015-06-21,1,37,21847,77664,10,8,7,6.0,23.0,4202.0,682.6666666666715,37.0,71,34,0.5211267605633803,2.421,3.84,0.4989237596662327,2,0,Standard
1075,933,822,3,70,2015,8,Austrian Grand Prix,Red Bull Ring,Williams,2015-06-21,1,26,22777,76073,6,5,5,57.0,104.0,3133.0,252.66666666667152,26.0,71,45,0.36619718309859156,10.801,6.901,0.2113048389119137,1,0,Standard
1081,933,830,5,70,2015,8,Austrian Grand Prix,Red Bull Ring,Toro Rosso,2015-06-21,1,26,21984,77168,7,6,8,6.0,15.0,3959.0,670.0,26.0,71,45,0.36619718309859156,6.901,3.894,0.33089809233564504,1,0,Standard
1086,934,1,131,9,2015,9,British Grand Prix,Silverstone Circuit,Mercedes,2015-07-05,2,43,28979,101160,1,1,1,169.0,328.0,4067.0,5839.0,24.0,52,9,0.8269230769230769,,4.423,,0,0,Standard
1098,934,20,6,9,2015,9,British Grand Prix,Silverstone Circuit,Ferrari,2015-07-05,2,43,29676,102498,6,5,3,120.0,192.0,4791.0,4158.3333333333285,29.0,52,9,0.8269230769230769,3.09,12.709,0.3174435583070462,1,0,Standard
1125,936,3,131,11,2015,10,Hungarian Grand Prix,Hungaroring,Mercedes,2015-07-26,2,42,22013,95026,2,3,8,177.0,371.0,7143.0,251.33333333332848,22.0,69,27,0.6086956521739131,17.377,11.199,0.13638977818385636,-1,1,Standard
1132,936,4,1,11,2015,10,Hungarian Grand Prix,Hungaroring,McLaren,2015-07-26,4,44,16796,151240,15,11,5,1.0,5.0,62197.0,15763.333333333328,1.0,69,25,0.6376811594202898,1.508,2.051,0.7264854726429015,4,1,Standard
1140,936,13,3,11,2015,10,Hungarian Grand Prix,Hungaroring,Williams,2015-07-26,2,29,21915,93361,8,17,12,74.0,151.0,3674.0,1654.0,15.0,69,40,0.42028985507246375,5.362,19.792,0.2052786970153563,-9,0,Standard
1141,936,13,3,11,2015,10,Hungarian Grand Prix,Hungaroring,Williams,2015-07-26,3,44,16823,127878,8,12,12,74.0,151.0,39548.0,18388.33333333333,15.0,69,25,0.6376811594202898,2.051,2.191,0.6411427748540146,-4,1,Standard
1143,936,13,3,11,2015,10,Hungarian Grand Prix,Hungaroring,Williams,2015-07-26,5,54,21502,93557,8,11,12,74.0,151.0,5227.0,1294.3333333333285,9.0,69,15,0.782608695652174,2.022,1.145,0.7971071505154894,-3,0,Standard
1144,936,18,1,11,2015,10,Hungarian Grand Prix,Hungaroring,McLaren,2015-07-26,1,14,22231,93164,16,13,9,4.0,5.0,3160.0,355.3333333333285,14.0,69,55,0.2028985507246377,0.109,0.776,1.4647763182479143,3,0,Undercut
1154,936,154,208,11,2015,10,Hungarian Grand Prix,Hungaroring,Lotus F1,2015-07-26,3,42,23972,111239,10,12,7,17.0,29.0,22457.0,2905.0,8.0,69,27,0.6086956521739131,8.273,8.082,0.2179478712388437,-2,1,Emergency
1164,936,813,208,11,2015,10,Hungarian Grand Prix,Hungaroring,Lotus F1,2015-07-26,6,58,16446,92779,14,12,14,12.0,29.0,5545.0,1703.6666666666715,13.0,69,11,0.8405797101449275,0.026,1.438,1.3848311417501002,2,0,Standard
1167,936,815,10,11,2015,10,Hungarian Grand Prix,Hungaroring,Force India,2015-07-26,3,41,22574,97290,13,14,19,15.0,39.0,8652.0,1579.0,11.0,69,28,0.5942028985507246,7.707,1.953,0.45348879312903023,-1,0,Standard
1179,936,822,3,11,2015,10,Hungarian Grand Prix,Hungaroring,Williams,2015-07-26,5,49,30031,121356,6,13,13,77.0,151.0,32734.0,41527.66666666667,3.0,69,20,0.7101449275362319,5.612,2.889,0.4083756798029779,-7,0,Standard
1181,936,826,9,11,2015,10,Hungarian Grand Prix,Hungaroring,Red Bull,2015-07-26,2,33,21574,91945,7,9,2,27.0,63.0,2945.0,467.6666666666715,20.0,69,36,0.4782608695652174,0.794,3.613,0.7741922698708342,-2,0,Standard
1193,936,829,209,11,2015,10,Hungarian Grand Prix,Hungaroring,Manor Marussia,2015-07-26,4,44,17402,145072,20,18,16,0.0,0.0,54067.0,29564.33333333333,1.0,69,25,0.6376811594202898,137.404,8.997,0.10725523370718912,2,1,Standard
1196,936,830,5,11,2015,10,Hungarian Grand Prix,Hungaroring,Toro Rosso,2015-07-26,2,37,23431,92121,9,7,4,10.0,19.0,3652.0,917.6666666666715,23.0,69,32,0.5362318840579711,15.015,7.948,0.17419827829603757,2,0,Standard
1204,936,831,15,11,2015,10,Hungarian Grand Prix,Hungaroring,Sauber,2015-07-26,5,45,17235,144053,18,17,11,16.0,21.0,55735.0,29271.33333333333,1.0,69,24,0.6521739130434783,1.593,114.582,0.3943055492002136,1,1,Standard
1212,936,833,209,11,2015,10,Hungarian Grand Prix,Hungaroring,Manor Marussia,2015-07-26,4,43,18085,103997,19,19,15,0.0,0.0,12632.0,23015.66666666667,2.0,69,26,0.6231884057971014,10.185,,,0,1,Standard
1214,937,1,131,13,2015,11,Belgian Grand Prix,Circuit de Spa-Francorchamps,Mercedes,2015-08-23,1,13,22403,121494,1,1,1,202.0,383.0,5772.0,1277.0,13.0,43,30,0.3023255813953488,,10.002,,0,0,Standard
1230,937,154,208,13,2015,11,Belgian Grand Prix,Circuit de Spa-Francorchamps,Lotus F1,2015-08-23,2,21,23493,143889,9,3,3,23.0,35.0,28498.0,575.0,12.0,43,22,0.4883720930232558,21.545,3.027,0.2926795472322744,6,1,Standard
1232,937,815,10,13,2015,11,Belgian Grand Prix,Circuit de Spa-Francorchamps,Force India,2015-08-23,2,20,22918,123737,4,5,5,15.0,39.0,7540.0,958.3333333333285,12.0,43,23,0.46511627906976744,3.189,3.42,0.46496480223468273,-1,0,Standard
1239,937,828,15,13,2015,11,Belgian Grand Prix,Circuit de Spa-Francorchamps,Sauber,2015-08-23,1,9,24183,123476,13,11,10,6.0,22.0,5303.0,905.3333333333285,9.0,43,34,0.20930232558139536,5.88,2.792,0.40906191737807873,2,0,Standard
1240,937,828,15,13,2015,11,Belgian Grand Prix,Circuit de Spa-Francorchamps,Sauber,2015-08-23,2,28,23684,121677,13,11,10,6.0,22.0,4785.0,285.3333333333285,19.0,43,15,0.6511627906976745,17.45,14.777,0.11758394822967055,2,0,Standard
1243,937,830,5,13,2015,11,Belgian Grand Prix,Circuit de Spa-Francorchamps,Toro Rosso,2015-08-23,1,9,24564,123130,18,10,8,22.0,31.0,6479.0,1664.6666666666715,9.0,43,34,0.20930232558139536,0.683,5.88,0.7395259019746024,8,0,Undercut
1267,938,830,5,14,2015,12,Italian Grand Prix,Autodromo Nazionale di Monza,Toro Rosso,2015-09-06,1,1,18818,106853,20,19,12,26.0,35.0,0.0,0.0,1.0,53,52,0.018867924528301886,2.538,33.039,0.3120236288003431,1,0,Standard
1275,939,1,131,15,2015,13,Singapore Grand Prix,Marina Bay Street Circuit,Mercedes,2015-09-20,1,13,28917,132183,5,4,18,252.0,451.0,19594.0,495.3333333333285,13.0,61,48,0.21311475409836064,6.003,8.301,0.2503112655284065,1,1,Emergency
1306,939,829,209,15,2015,13,Singapore Grand Prix,Marina Bay Street Circuit,Manor Marussia,2015-09-20,1,14,30398,155605,19,17,15,0.0,0.0,37757.0,11618.0,14.0,61,47,0.22950819672131148,2.037,16.73,0.38567388744309933,2,1,Emergency
1313,939,832,5,15,2015,13,Singapore Grand Prix,Marina Bay Street Circuit,Toro Rosso,2015-09-20,2,28,29742,122284,14,14,9,9.0,35.0,8387.0,532.0,18.0,61,33,0.45901639344262296,1.172,2.981,0.711598324083596,0,0,Standard
1318,940,1,131,22,2015,14,Japanese Grand Prix,Suzuka Circuit,Mercedes,2015-09-27,2,31,23165,101511,2,1,1,252.0,463.0,3550.0,1317.3333333333285,15.0,53,22,0.5849056603773585,,29.761,,1,0,Standard
1323,940,8,6,22,2015,14,Japanese Grand Prix,Suzuka Circuit,Ferrari,2015-09-27,1,14,23714,102914,6,3,4,107.0,310.0,2649.0,182.66666666667152,14.0,53,39,0.2641509433962264,5.875,10.802,0.23018594691192557,3,0,Standard
1328,940,18,1,22,2015,14,Japanese Grand Prix,Suzuka Circuit,McLaren,2015-09-27,1,10,23343,105095,14,12,16,6.0,17.0,2455.0,358.6666666666715,10.0,53,43,0.18867924528301888,0.793,8.397,0.6641414256819513,2,0,Undercut
1338,940,813,208,22,2015,14,Japanese Grand Prix,Suzuka Circuit,Lotus F1,2015-09-27,2,36,23249,103928,11,6,8,12.0,50.0,3997.0,1466.6666666666715,24.0,53,17,0.6792452830188679,20.17,0.936,0.5637655812646151,5,0,Standard
1339,940,815,10,22,2015,14,Japanese Grand Prix,Suzuka Circuit,Force India,2015-09-27,1,1,25041,115775,9,18,12,39.0,69.0,0.0,0.0,1.0,53,52,0.018867924528301886,3.555,42.921,0.24230712007595917,-9,0,Standard
1355,940,830,5,22,2015,14,Japanese Grand Prix,Suzuka Circuit,Toro Rosso,2015-09-27,2,30,23977,103443,17,9,9,30.0,41.0,3538.0,1014.3333333333285,21.0,53,23,0.5660377358490566,28.989,4.489,0.2155281069506867,8,0,Standard
1387,942,4,1,69,2015,16,United States Grand Prix,Circuit of the Americas,McLaren,2015-10-25,3,26,25405,109447,9,12,11,11.0,19.0,3526.0,282.0,8.0,56,30,0.4642857142857143,26.15,109.627,0.04587179712171678,-3,0,Standard
1396,942,20,6,69,2015,16,United States Grand Prix,Circuit of the Americas,Ferrari,2015-10-25,3,43,24158,126817,13,3,3,236.0,359.0,23414.0,425.6666666666715,16.0,56,13,0.7678571428571429,0.409,9.307,0.8067446496875241,10,1,Standard
1402,942,813,208,69,2015,16,United States Grand Prix,Circuit of the Americas,Lotus F1,2015-10-25,2,27,25446,134201,12,11,8,22.0,66.0,26309.0,843.3333333333285,9.0,56,29,0.48214285714285715,45.114,58.25,0.03856302551610767,1,0,Standard
1408,942,817,9,69,2015,16,United States Grand Prix,Circuit of the Americas,Red Bull,2015-10-25,3,50,24495,108910,3,11,10,73.0,149.0,5412.0,2688.3333333333285,12.0,56,6,0.8928571428571429,0.567,10.564,0.7246373612449967,-8,0,Standard
1416,942,830,5,69,2015,16,United States Grand Prix,Circuit of the Americas,Toro Rosso,2015-10-25,2,28,24904,136044,8,5,4,33.0,45.0,30441.0,4196.3333333333285,10.0,56,28,0.5,0.523,10.991,0.7399946983656432,3,1,Emergency
1446,943,817,9,32,2015,17,Mexican Grand Prix,Autódromo Hermanos Rodríguez,Red Bull,2015-11-01,2,52,22488,102371,5,5,5,74.0,150.0,19712.0,487.3333333333285,28.0,71,19,0.7323943661971831,14.179,2.895,0.3226199022854442,0,1,Standard
1458,943,831,15,32,2015,17,Mexican Grand Prix,Autódromo Hermanos Rodríguez,Sauber,2015-11-01,1,12,23026,91267,15,13,17,27.0,36.0,4680.0,1194.3333333333285,12.0,71,59,0.16901408450704225,0.388,4.96,0.8882463300001935,2,0,Undercut
1460,943,831,15,32,2015,17,Mexican Grand Prix,Autódromo Hermanos Rodríguez,Sauber,2015-11-01,3,51,23813,105727,15,14,17,27.0,36.0,22377.0,263.0,7.0,71,20,0.7183098591549296,33.42,19.879,0.0769478903637764,1,0,Standard
1465,943,834,209,32,2015,17,Mexican Grand Prix,Autódromo Hermanos Rodríguez,Manor Marussia,2015-11-01,2,50,30442,115668,16,18,15,0.0,0.0,29755.0,612.3333333333285,23.0,71,21,0.704225352112676,3.585,,,-2,0,Standard
1470,944,3,131,18,2015,18,Brazilian Grand Prix,Autódromo José Carlos Pace,Mercedes,2015-11-15,2,33,23321,82486,1,2,1,272.0,617.0,6461.0,453.3333333333285,20.0,71,38,0.4647887323943662,2.154,17.078,0.37237355802583927,-1,0,Standard
1481,944,18,1,18,2015,18,Brazilian Grand Prix,Autódromo José Carlos Pace,McLaren,2015-11-15,2,31,24265,83482,16,16,14,16.0,27.0,5473.0,676.6666666666715,19.0,71,40,0.43661971830985913,0.569,9.495,0.7326320980186929,0,0,Standard
1482,944,18,1,18,2015,18,Brazilian Grand Prix,Autódromo José Carlos Pace,McLaren,2015-11-15,3,51,23402,81990,16,15,14,16.0,27.0,4944.0,721.0,20.0,71,20,0.7183098591549296,0.064,0.937,1.4561118852888546,1,0,Standard
1487,944,154,208,18,2015,18,Brazilian Grand Prix,Autódromo José Carlos Pace,Lotus F1,2015-11-15,2,35,23787,83271,14,9,8,45.0,71.0,5815.0,1522.0,25.0,71,36,0.49295774647887325,12.608,4.993,0.2403475228252283,5,0,Standard
1522,945,4,1,24,2015,19,Abu Dhabi Grand Prix,Yas Marina Circuit,McLaren,2015-11-29,4,47,22377,111481,16,17,17,11.0,27.0,3358.0,1239.6666666666715,30.0,55,8,0.8545454545454545,47.761,91.233,0.031350299427544984,-1,0,Standard
1531,945,154,208,24,2015,19,Abu Dhabi Grand Prix,Yas Marina Circuit,Lotus F1,2015-11-29,1,23,22203,111364,18,7,9,49.0,76.0,2541.0,233.66666666667152,23.0,55,32,0.41818181818181815,1.424,3.926,0.6155457202236667,11,0,Standard
1563,948,8,6,1,2016,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Ferrari,2016-03-20,2,18,1089365,188276,4,3,18,0.0,0.0,96385.0,13517.666666666672,2.0,57,39,0.3157894736842105,2.633,11.405,0.35586726670174745,1,1,Emergency
1564,948,13,3,1,2016,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Williams,2016-03-20,1,11,21550,111982,6,13,5,0.0,0.0,19055.0,1905.3333333333285,11.0,57,46,0.19298245614035087,4.681,2.25,0.4837176553423693,-7,0,Standard
1567,948,18,1,1,2016,1,Australian Grand Prix,Albert Park Grand Prix Circuit,McLaren,2016-03-20,2,18,1084466,1223874,12,15,14,0.0,0.0,1129893.0,18259.33333333333,3.0,57,39,0.3157894736842105,2.341,1.547,0.6919303505353471,-3,1,Emergency
1570,948,20,6,1,2016,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Ferrari,2016-03-20,2,18,1089312,201551,3,1,3,0.0,0.0,110794.0,3239.3333333333285,5.0,57,39,0.3157894736842105,,2.872,,2,1,Emergency
1584,948,825,4,1,2016,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Renault,2016-03-20,3,17,946318,729123,14,19,12,0.0,0.0,634403.0,14688.666666666672,1.0,57,40,0.2982456140350877,180.0,,,-5,1,Emergency
1589,948,830,5,1,2016,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Toro Rosso,2016-03-20,2,18,1089372,189398,5,5,10,0.0,0.0,97619.0,5697.3333333333285,5.0,57,39,0.3157894736842105,1.572,180.0,0.39432735021437837,0,1,Emergency
1592,948,831,15,1,2016,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Sauber,2016-03-20,2,18,1082337,1222819,17,16,15,0.0,0.0,1129299.0,10545.666666666672,8.0,57,39,0.3157894736842105,1.547,2.174,0.7076786285507322,1,1,Emergency
1602,949,1,131,3,2016,2,Bahrain Grand Prix,Bahrain International Circuit,Mercedes,2016-04-03,1,13,24512,103018,1,2,3,18.0,43.0,4989.0,1332.0,13.0,57,44,0.22807017543859648,18.584,14.639,0.11500479883749651,-1,0,Standard
1607,949,3,131,3,2016,2,Bahrain Grand Prix,Bahrain International Circuit,Mercedes,2016-04-03,3,39,25761,99070,2,1,1,25.0,43.0,3609.0,1298.3333333333285,9.0,57,18,0.6842105263157895,,13.852,,1,0,Standard
1612,949,13,3,3,2016,2,Bahrain Grand Prix,Bahrain International Circuit,Williams,2016-04-03,2,29,24236,104024,7,6,8,10.0,14.0,5806.0,2834.0,22.0,57,28,0.5087719298245614,0.88,4.718,0.706801217506493,1,0,Standard
1615,949,154,210,3,2016,2,Bahrain Grand Prix,Bahrain International Circuit,Haas F1 Team,2016-04-03,3,40,30063,101445,9,5,5,8.0,8.0,4160.0,712.6666666666715,13.0,57,17,0.7017543859649122,10.597,5.182,0.24798914544299056,4,0,Standard
1621,949,815,10,3,2016,2,Bahrain Grand Prix,Bahrain International Circuit,Force India,2016-04-03,2,14,25068,106811,18,14,16,0.0,6.0,9427.0,4692.0,12.0,57,43,0.24561403508771928,1.079,1.142,0.9478538890303596,4,0,Undercut
1623,949,817,9,3,2016,2,Bahrain Grand Prix,Bahrain International Circuit,Red Bull,2016-04-03,1,6,24541,103243,5,7,4,12.0,12.0,4791.0,900.3333333333285,6.0,57,51,0.10526315789473684,0.908,1.178,0.9832458374482389,-2,0,Undercut
1632,949,825,4,3,2016,2,Bahrain Grand Prix,Bahrain International Circuit,Renault,2016-04-03,3,38,24341,101776,22,10,11,0.0,0.0,4670.0,2432.0,14.0,57,19,0.6666666666666666,12.485,2.424,0.3662125449183759,12,0,Standard
1633,949,826,9,3,2016,2,Bahrain Grand Prix,Bahrain International Circuit,Red Bull,2016-04-03,1,16,24419,106047,15,8,7,0.0,12.0,6881.0,2585.0,16.0,57,41,0.2807017543859649,1.989,5.589,0.4863281518753363,7,0,Standard
1648,949,836,209,3,2016,2,Bahrain Grand Prix,Bahrain International Circuit,Manor Marussia,2016-04-03,3,41,25419,102322,16,12,13,0.0,0.0,5420.0,1695.3333333333285,12.0,57,16,0.7192982456140351,3.755,3.223,0.4471034266558402,4,0,Standard
1658,950,1,131,17,2016,3,Chinese Grand Prix,Shanghai International Circuit,Mercedes,2016-04-17,4,21,22626,109277,22,5,7,33.0,83.0,7984.0,2585.0,15.0,56,35,0.375,1.907,0.144,1.2181231221478899,17,0,Standard
1666,950,8,6,17,2016,3,Chinese Grand Prix,Shanghai International Circuit,Ferrari,2016-04-17,3,37,22832,108206,3,5,5,18.0,33.0,6628.0,1092.0,23.0,56,19,0.6607142857142857,8.338,2.179,0.4216536408917727,-2,0,Standard
1669,950,18,1,17,2016,3,Chinese Grand Prix,Shanghai International Circuit,McLaren,2016-04-17,1,4,24072,119946,12,8,13,0.0,1.0,16330.0,1924.0,4.0,56,52,0.07142857142857142,0.496,0.665,1.2690497984615632,4,0,Undercut
1676,950,154,210,17,2016,3,Chinese Grand Prix,Shanghai International Circuit,Haas F1 Team,2016-04-17,2,20,24615,111924,14,17,19,18.0,18.0,8834.0,2449.0,19.0,56,36,0.35714285714285715,1.865,3.461,0.5732051250453318,-3,0,Standard
1682,950,807,10,17,2016,3,Chinese Grand Prix,Shanghai International Circuit,Force India,2016-04-17,4,46,22790,108521,13,14,15,6.0,6.0,6211.0,953.0,20.0,56,10,0.8214285714285714,3.762,2.571,0.4900294041164822,-1,0,Standard
1687,950,817,9,17,2016,3,Chinese Grand Prix,Shanghai International Circuit,Red Bull,2016-04-17,2,19,22461,108072,2,7,4,24.0,30.0,5763.0,1598.6666666666715,16.0,56,37,0.3392857142857143,0.838,0.346,1.2870116914340963,-5,0,Standard
1693,950,822,3,17,2016,3,Chinese Grand Prix,Shanghai International Circuit,Williams,2016-04-17,2,21,22630,109039,5,2,10,6.0,20.0,5654.0,441.0,17.0,56,35,0.375,9.418,2.016,0.42755270031006326,3,0,Standard
1718,950,837,209,17,2016,3,Chinese Grand Prix,Shanghai International Circuit,Manor Marussia,2016-04-17,1,18,23183,111963,20,20,21,0.0,0.0,6206.0,1278.0,18.0,56,38,0.32142857142857145,0.649,2.35,0.9049356009521826,0,0,Standard
1725,951,13,3,71,2016,4,Russian Grand Prix,Sochi Autodrom,Williams,2016-05-01,1,18,29551,109401,4,3,5,22.0,29.0,6729.0,996.6666666666715,18.0,53,35,0.33962264150943394,13.247,0.431,0.7690022350506981,1,0,Standard
1749,952,8,6,4,2016,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Ferrari,2016-05-15,1,12,22107,94516,5,3,2,43.0,76.0,3803.0,580.3333333333285,12.0,66,54,0.18181818181818182,6.929,2.541,0.40852540883794686,2,0,Standard
1757,952,20,6,4,2016,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Ferrari,2016-05-15,2,29,22617,93773,6,3,3,33.0,76.0,4013.0,1036.3333333333285,14.0,66,37,0.4393939393939394,0.651,14.252,0.6712586908600959,3,0,Standard
1764,952,815,10,4,2016,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Force India,2016-05-15,2,35,21918,96011,9,7,7,2.0,8.0,4495.0,894.0,26.0,66,31,0.5303030303030303,12.454,3.145,0.3155818611170834,2,0,Standard
1772,952,822,3,4,2016,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Williams,2016-05-15,2,39,22443,95603,7,5,5,19.0,51.0,5007.0,1186.0,27.0,66,27,0.5909090909090909,14.594,21.76,0.10806395952839326,2,0,Standard
1792,952,837,209,4,2016,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Manor Marussia,2016-05-15,1,22,28753,98024,22,19,17,0.0,0.0,4922.0,1256.6666666666715,22.0,66,44,0.3333333333333333,6.801,,,3,0,Standard
1813,953,821,210,6,2016,6,Monaco Grand Prix,Circuit de Monaco,Haas F1 Team,2016-05-29,1,16,26044,114901,12,10,11,0.0,22.0,16010.0,488.3333333333285,16.0,78,62,0.20512820512820512,8.397,2.428,0.39813222745807925,2,0,Standard
1831,953,831,15,6,2016,6,Monaco Grand Prix,Circuit de Monaco,Sauber,2016-05-29,2,32,27166,113427,0,14,17,0.0,0.0,20301.0,761.0,24.0,78,46,0.41025641025641024,17.613,1.637,0.43294469975957406,-14,0,Standard
1835,953,836,209,6,2016,6,Monaco Grand Prix,Circuit de Monaco,Manor Marussia,2016-05-29,1,31,26517,111705,20,15,14,0.0,0.0,17911.0,110.0,31.0,78,47,0.3974358974358974,10.671,4.892,0.25540411728364143,5,0,Overcut
1866,954,830,9,7,2016,7,Canadian Grand Prix,Circuit Gilles Villeneuve,Red Bull,2016-06-12,2,46,22909,93522,5,5,4,38.0,112.0,16109.0,378.6666666666715,26.0,70,24,0.6571428571428571,11.639,3.752,0.2895578939965363,0,0,Standard
1867,954,831,15,7,2016,7,Canadian Grand Prix,Circuit Gilles Villeneuve,Sauber,2016-06-12,1,9,23987,98408,18,22,18,0.0,0.0,17631.0,708.6666666666715,9.0,70,61,0.12857142857142856,23.833,,,-4,0,Standard
1872,954,836,209,7,2016,7,Canadian Grand Prix,Circuit Gilles Villeneuve,Manor Marussia,2016-06-12,2,38,24516,97412,17,17,17,0.0,0.0,18225.0,845.3333333333285,27.0,70,32,0.5428571428571428,19.323,5.617,0.20033122172278145,0,0,Standard
1883,955,18,1,73,2016,8,European Grand Prix,Baku City Circuit,McLaren,2016-06-19,2,25,20640,115758,19,12,11,5.0,24.0,5627.0,1677.0,19.0,51,26,0.49019607843137253,2.972,0.333,1.001949883241203,7,0,Standard
1894,955,825,4,73,2016,8,European Grand Prix,Baku City Circuit,Renault,2016-06-19,1,6,20772,118196,22,17,14,6.0,6.0,5830.0,1198.3333333333285,6.0,51,45,0.11764705882352941,1.424,5.695,0.5619064520342998,5,0,Standard
1897,955,828,15,73,2016,8,European Grand Prix,Baku City Circuit,Sauber,2016-06-19,2,25,20559,117002,20,20,17,0.0,0.0,6740.0,792.6666666666715,9.0,51,26,0.49019607843137253,2.921,14.614,0.3190820681039227,0,0,Standard
1919,956,4,1,70,2016,9,Austrian Grand Prix,Red Bull Ring,McLaren,2016-07-03,4,29,18194,121943,14,13,18,18.0,24.0,50294.0,25542.0,1.0,71,42,0.4084507042253521,1.268,0.997,0.9416682342738094,1,1,Undercut
1927,956,18,1,70,2016,9,Austrian Grand Prix,Red Bull Ring,McLaren,2016-07-03,1,9,22859,77158,3,7,6,5.0,24.0,5194.0,812.6666666666715,9.0,71,62,0.1267605633802817,2.639,4.375,0.46084728107006145,-4,0,Standard
1946,956,817,9,70,2016,9,Austrian Grand Prix,Red Bull Ring,Red Bull,2016-07-03,4,60,22284,74102,5,5,5,78.0,140.0,4192.0,789.6666666666715,31.0,71,11,0.8450704225352113,6.091,16.844,0.19706507938510065,0,0,Overcut
1953,956,822,3,70,2016,9,Austrian Grand Prix,Red Bull Ring,Williams,2016-07-03,3,29,17800,125037,7,6,9,52.0,90.0,53312.0,22126.66666666667,1.0,71,42,0.4084507042253521,1.298,1.882,0.7821422725853395,1,1,Undercut
1957,956,825,4,70,2016,9,Austrian Grand Prix,Red Bull Ring,Renault,2016-07-03,3,29,19611,121705,17,10,14,6.0,6.0,49888.0,21807.33333333333,1.0,71,42,0.4084507042253521,1.116,0.9,0.9989055815341756,7,1,Emergency
1964,956,830,9,70,2016,9,Austrian Grand Prix,Red Bull Ring,Red Bull,2016-07-03,2,28,17165,128948,8,3,2,54.0,140.0,58593.0,9877.0,13.0,71,43,0.39436619718309857,1.267,1.681,0.8141067522981487,5,1,Standard
1966,956,831,15,70,2016,9,Austrian Grand Prix,Red Bull Ring,Sauber,2016-07-03,1,28,20929,99075,21,7,13,0.0,0.0,27048.0,12381.0,28.0,71,43,0.39436619718309857,1.721,1.074,0.8496720212837969,14,1,Standard
1972,956,835,4,70,2016,9,Austrian Grand Prix,Red Bull Ring,Renault,2016-07-03,1,12,21745,76672,19,10,12,0.0,6.0,4190.0,1502.6666666666715,12.0,71,59,0.16901408450704225,1.051,0.359,1.2234022133893299,9,0,Undercut
1994,957,13,3,9,2016,10,British Grand Prix,Silverstone Circuit,Williams,2016-07-10,2,16,29403,109223,12,8,11,38.0,92.0,-5257.0,315.6666666666715,10.0,52,36,0.3076923076923077,8.216,2.567,0.388854575506962,4,0,Standard
2012,957,825,4,9,2016,10,British Grand Prix,Silverstone Circuit,Renault,2016-07-10,1,5,30804,154451,16,15,17,6.0,6.0,-15276.0,2391.0,5.0,52,47,0.09615384615384616,0.397,1.141,1.1828910753910846,1,0,Undercut
